""	"67.AV770T"	"35.AV590"	"25.AV608"	"18.AV863"	"06.AV996"	"91.AV609"	"19.AV864"	"79.AV567"	"82.AV579"	"55.AV717T"	"40.AV521"	"10.AV587"	"12.AV596"	"01.AV967"	"34.AV589"	"03.AV971"	"49.AV555T"	"84.AV803"	"52.AV612TA"	"68.AV791T"	"94.AV802"	"24.AV580"	"69.AV782.2T"	"93.AV611"	"44.AV543"	"36.AV591"	"75.AV794TA"	"80.AV568"	"66.AV604T"	"04.AV972"	"02.AV968"	"45.AV571"	"92.AV610"	"08.AV583"	"76.AV833T"	"56.AV718T"	"17.AV817"	"11.AV588"	"50.AV555TA"	"53.AV650T"	"71.AV604TA"	"81.AV570"	"70.AV794T"	"86.AV866"	"54.AV650TA"	"42.AV541"	"73.AV791TA"	"74.AV782.2TA"	"43.AV542"	"83.AV814"	"13.AV597"	"05.AV974"	"09.AV584"	"41.AV527"	"51.AV612T"	"32.AV572"	"85.AV865"	"33.AV586"	"37.AV598"	"16.AV816"	"48.AV551T"	"72.AV770TA"
"g__Flavobacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Flavonifractor"	0.125317209185751	0.464111982527549	1.00986099560413	0.589970501474926	0.0130263457843488	0.853294406476014	0.28882695718267	0.218047308478536	0.295975154761656	0.0177622761549516	0.344801597769152	0.472523626181309	0.31979814575754	0.798737174427782	0.565890684829386	0.377629922675778	0.396930404869013	0.310173697270471	0.252146369925815	0.10152680698192	0.331246359930111	0.284779340231715	0.4155239757334	0.330301336450023	0.697190954264273	0.810693871974131	0.296527007423842	0.136371384737769	0.0723589001447178	0.388288382831357	0.190205675737364	0.546425552096006	0.519610747738098	0.0501789716656073	0.519570488396259	0.506233787967534	0.287914295279545	0.307642487046632	0.306741338042897	0.18865830651426	0.161457732672125	0.120056915871228	0.36715740974047	0.050966234869399	0.155348086324799	0.251537171604248	0.195238569578643	0.529313502525812	0.488205305452346	0.115752142646045	0.203427444211565	0.144257444054004	0.415737172987224	0.161614055209447	0.0834811645622456	0.386981543957134	0.18380883880764	0.363445614298025	0.839145190765673	0.372900129222817	0.0466309162975052	0.24574837503339
"g__Fusicatenibacter"	0	0.00248188225950561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00277015983822267	0.00254077951115402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148218414655837	0	0	0.0015230204541647	0	0	0	0	0	0	0	0	0	0.00260878639257018	0	0	0	0	0	0	0.00178078532632891
"g__Gemmiger"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__GpI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Halomonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Janibacter"	0	0	0	0	0	0	0.0202685583987839	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029120559114735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Janthinobacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Kocuria"	0	0	0	0	0	0	0	0	0	0	0	0.00700035001750087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0502050037653753	0	0	0	0.00443901897680612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Lachnospiracea_incertae_sedis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00246281154566053	0	0	0	0	0	0	0	0	0	0	0	0
"g__Lactobacillus"	5.02522008834863	0.208478109798472	0.432986152363603	0.231295253419147	3.16865861204285	1.83929400836042	0.70433240435774	1.0707680327071	1.68205598515956	3.93515154451065	4.37125522854882	6.3913195659783	3.91972773148691	12.9471191791634	0.172816915726339	9.40837978780795	3.67822175178619	1.95246179966044	9.06268233725098	15.5179819594674	4.23704135119394	0.992305651366411	9.00301947422366	0.48020732760811	8.66798499138018	0.138911028624781	12.4648007509173	3.43769532359793	14.107202493599	5.86892643509288	8.42230732165048	3.52805328164629	0.3236172200825	7.46997624862008	22.3242119847592	23.6842105263158	5.17910947438902	6.28562176165804	4.00622777868147	14.2758850294085	18.3292968900166	1.71488705756803	19.2181706921998	0.509662348693991	9.0391263954675	6.78388129478123	23.7673075007471	4.44381830257412	1.16650825196578	1.4161166387548	16.1385772407841	10.9894581098576	8.2809436895829	9.48830904778042	9.93425858290723	2.06390156777138	0.487493007272436	0.209824272172056	0.111886025435423	0.546427912128484	18.0073055102199	12.9676787463271
"g__Leifsonia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00652997257411519	0	0	0	0	0	0	0.0076057195010648	0	0	0.00757618804098718	0.00278303462095068	0	0	0	0	0	0.00346380325597506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Luteimonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0194812423466548	0	0	0	0	0	0	0.142247510668563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Mesorhizobium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00979495886117278	0	0	0.00728013977868375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00697139404642948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00782635917771053	0	0	0	0	0	0.00388590969145877	0
"g__Methylobacterium"	0.0469939534446568	0.0496376451901122	0.00396023919844759	0	0.00325658644608721	0.00663525977042001	0	0.0700866348681008	0.114638264168247	0.025836038043566	0.0998605720315032	0	0	0	0.0813256074006303	0	0	0.215489094945801	0.0395932316412436	0.0175719473622555	1.01557949912638	0.0283010524453878	0.0277015983822267	0.0177854565780782	0.0912686340127776	0.075148589256029	0.00853315129277242	0.340928461844423	0.133585661805633	0	0	0.0371156978782193	0.00227899450762324	0	0.232074818150329	3.94946029620952	0	0	0.00232379801547649	0.261902119631561	0.0115326951908661	0.0133396573190253	0.0287966595874879	0	0.1035653908832	0.0330301336450022	0.0278912242255205	0.0221385875581138	0.0086408018664132	0.0566446655501921	0	0	0	0.218960978025702	1.9852864447459	0.0198452073824171	0	1.61115066132114	0.0447544101741692	0	0.0116577290743763	0.0463004184845517
"g__Micrococcus"	0	0	0	0	0	0	0.131745629592095	0	0	0	0	0.0210010500525026	0.00293392794272973	0	0	0.00719295090811005	0	0.00979495886117278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112961258472094	0	0	0	0.00887803795361225	0	0	0	0	0	0	0	0	0.0021602004666033	0	0	0	0	0.00782003492948935	0	0	0	0.0337217580276518	0	0.0184604024367731	0	0
"g__Modestobacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Mucispirillum"	0.773833766722015	4.77265958502929	4.29817961004845	4.40466613032985	4.2009965154525	0.200384845066684	0.942487965543451	1.06492747980142	2.59707776642975	5.48854333188006	0.45219881674643	4.95274763738187	1.54031216993311	3.75374901341752	2.07041442174105	5.40909908289876	0.241465996295316	6.08593443907536	0.77727765274652	0.333866999882854	0.378567268491555	1.71575130450164	0.534640848776974	2.86599928858174	3.7597606733597	2.25673490765832	2.39781551326905	1.84290774097013	0.384058777691194	3.72809318921188	9.13494458674647	2.18776419159948	0.656350418195492	0.0936674137758004	0.820921371666089	7.09564053217304	0.917308336123201	1.34391191709845	1.19443217995492	1.21851070913328	0.232576019682466	0.942669117211122	8.32943378568086	1.34211085156084	3.93700787401575	1.70486305198435	0.53790218149218	0.434721355686598	3.25326190270457	9.090237415033	0.471581802490445	3.57314592195302	0.878794024200635	1.28769908505591	0.14087446519879	2.28881391810544	0.285036894962572	1.47251676720746	1.93189870585164	5.67841978955141	0.722779202611331	0.612590152257145
"g__Neisseria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0417405822811228	0	0	0	0	0	0	0
"g__Novosphingobium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021602004666033	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Odoribacter"	5.33538018108336	0.411992455077932	0.242894670838118	1.90064360418343	0.801120265737454	0.248158715413708	1.96605016468203	1.7482721697654	0.468974717051921	0.134024447350998	1.48660361005389	1.55057752887644	0.927121229902594	3.52328334648776	0.332079563552574	0.377629922675778	1.27348504895475	1.19498498106308	0.35008752188047	3.83068452497169	0.669772859638905	0.440435128681347	2.66766392420842	0.282026525738096	1.82283744042187	0.234554687677909	1.67463094120659	2.19141239085554	1.26906378715351	2.41368454192465	1.16659481118917	2.06198321545663	1.05289546252194	3.21479945137658	0.710079667474887	0.740523805539285	3.17040508871778	2.00129533678757	1.2362605442335	2.29497281100877	1.06100795755968	6.16440386553625	2.13815197437097	1.14249309832236	2.55715134254253	2.03262360892321	2.87478832553043	2.56405095900336	1.27235807482934	1.17476110728007	1.10960424115399	0.821157758461254	2.70736158994119	1.26684565857727	0.229573202546176	0.909572005027452	2.23234502783772	0.0974184120798831	0.458732704285234	0.952556765737494	1.64373979948706	4.33443148428457
"g__Oscillibacter"	1.78263730066731	1.83907475429366	1.99200031681913	2.66492357200322	1.56967466701404	2.29978103642757	2.22447428426653	1.73075051104838	1.2026596077287	0.913949845791148	1.23035761389758	1.80259012950647	4.46250440089191	1.08918705603789	2.31777981091796	0.6078043517353	0.65824292140778	2.56954420791433	0.866883387513545	1.16560584169628	2.52256843331393	2.13142301229327	2.43774065763595	2.19523349763707	1.61494777405943	1.73297201284358	1.85809369400119	1.76714586056025	0.423021262384505	2.29300031482842	0.933275848951333	3.91776810936759	2.07844299095239	0.739303515873281	2.48008313127814	1.02920257719019	1.81452962838969	3.59455958549223	1.28970789858946	1.46709577183442	0.59201168646446	1.41845022825636	1.65940750872899	2.27224463792738	1.36310330647741	3.05909853142944	1.19135372049009	2.93638174975345	2.86874621964918	1.48261255048764	2.63222783873752	1.06898464952839	2.16318529034003	2.10098271772281	0.318271939893562	1.50492822649997	2.26697567862756	1.36760463112144	2.75985529407377	2.98320103378253	1.40281339861662	2.25981657911139
"g__Paenibacillus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00278303462095068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Parabacteroides"	0.25690027883079	0.0794202323041795	0.0237614351906855	0.0100563153660499	0.547106522942652	0.0345033508061841	0.0506713959969597	0.196631947824394	0.0291806490610084	0.528024027515381	0.282624260466518	0.0770038501925095	0.0968196221100809	0.0536700868192581	0.0881027413506827	0.0935083618054307	0.0628473141042604	0.127334465195247	1.96090689339002	0.195243859580616	0.145602795573675	0.0141505262226939	0.279786143660489	0.0457340312007724	0.273805902038332	0.0341584496618313	0.040532468640669	0.0984904445328333	0.706890793721474	0.558820442858642	0.0228246810884837	0.228880136915685	0.07748581325919	0.0434884421101931	0.710079667474888	1.38900510417538	0.0234348844994978	0.0939119170984456	0.102247112680966	1.02541338364222	0.488217429746665	0.22677417442343	0.0395954069327958	0.110426842217031	0.563517568040939	0.403983942273489	0.20719195138958	0.203272485760863	0.114490624729975	0.088661215643779	0.120207126125015	0.0850749029036434	0.0168998850807815	0.208534264786383	2.91140561410831	0.148839055368128	0.0745890940088974	0.116152722095245	0.0261067392682654	0.0369208048735463	0.660604647547991	0.169174606001247
"g__Paracoccus"	0	0	0	0	0	0	0	0	0	0	0	0.00350017500875044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Parasutterella"	0.137848930104327	0.198550580760449	0.113526857022164	0	0.0423356237991337	0.17251675403092	0.0912085127945275	0.718388007398033	0.0812889509556663	0.143712961617335	0.474808757583751	0.346517325866294	0.143762469193757	0.236779794790844	0.193148317576497	0.273332134508182	0	0.195899177223456	1.09193965157956	0.355343824436721	0.240244612696563	0.0566021048907756	0.0747943156320119	0.142283652624625	0.512118446405029	0.0500990595040193	0.142930284153938	0.204557077106654	0.150283869531337	0.102319236016371	0.116659481118917	0.437140441676805	0.157250621026004	0.926638343424882	0.183581572566678	1.82829888712242	0.0535654502845664	0.126295336787564	0.0766853345107243	0.785706358894684	0.20758851343559	0.29940119760479	0.183578704870235	0.0594606073476322	0.472136340791057	0.162609888713858	0.53790218149218	0.0523275705919053	0.133932428929405	0.14038025810265	0.342127974355813	0.166450896985389	0.18251875887244	0.490055522247999	0.832202859229886	0.605278825163723	0.157169876661605	0.23230544419049	0.0783202178047962	0.0553812073103193	0.396362788528794	0.119312616864037
"g__Pelomonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00176881577783674	0	0	0	0	0	0	0	0	0	0	0	0.00334526477770716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Peptoniphilus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Phascolarctobacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015230204541647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Planococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Prevotella"	1.09652558037533	0.828948674674873	0.44354679022613	0.157548940734781	0.00325658644608721	1.11339658947648	0.111477071193311	0.597683247347416	0.216770535881777	0.773466388929258	0.00188416173644346	0.857542877143857	0.654265931228729	0.00315706393054459	1.39947816068585	0.356051069951448	1.16763694098968	0.568107613948021	3.35083770942736	0.499824280526377	2.05299941758882	0.127354736004245	0.808886672761018	1.1992479292647	0.823952945948687	0.694555143123904	0.117330830275621	1.03036157357426	4.38884559723923	2.32185958652534	0.116659481118917	0.87428088335361	1.59757514984389	0.157227444552236	2.78489781780395	0.631746297380972	0.177435554067626	0.60880829015544	0.85515766969535	0.665852846520919	3.19263445200477	0.496531689097053	0.154782045282747	0.377999575281376	0.40512344080781	2.34513948879516	0.579739017830461	0.794976553223177	0.423399291454247	0.312777066298887	1.08494636912834	0.107268355835029	0.304197931454066	0.768970101399786	3.27402692267557	1.03525831844943	1.12949199499188	1.5624414552812	0.570618729720658	0	0.345845962539831	0.626836434867777
"g__Propionibacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00728013977868375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116189900773825	0	0	0	0	0	0	0	0	0	0.0021602004666033	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Pseudoflavonifractor"	0.0720573952818071	0.821503027896357	0.580835082438979	0.368731563421829	0.36148109551568	0.323800676796497	0.0861413731948315	0.167429183296019	0.187589886820768	0.0597458379757464	0.231751893582545	0.129506475323766	0.275789226616594	0.340962904498816	0.420182304903256	1.06815320985434	0.0231542736173591	0.218754081232859	0.277152621488706	0.255769456050607	0.29120559114735	0.275935261342531	0.2077619878667	0.396361603740027	0.354933576716357	0.409901395941976	0.552521546207014	0.151523760819744	0.0695758655237671	0.595550425018365	0.34997844335675	0.369094995566736	0.389708060803573	0.183989562773894	0.183581572566678	0.343067525730064	0.421827920990961	0.307642487046632	0.216113215439314	0.126512040838975	0.076884634605774	0.0652161024485682	0.464346135848242	0.50966234869399	0.0746280022540703	0.365872249606179	0.322741308895308	0.201259886891944	0.468763501252916	0.302925820116245	0.249660954259647	0.303310523395598	0.344757655647942	0.336261501968042	0.1487008243765	0.27783290335384	0.868430165960734	0.183596238150549	0.4848394435535	0.509507107254938	0.147664568275433	0.133558899474668
"g__Pseudomonas"	0	0	0	0	0	0	0.0152014187990879	0	0	0	0	0	0.00586785588545945	0.0315706393054459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00206198321545663	0	0	0	0.217555016316626	0	0	0	0	0	0	0	0.00424718623911659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Psychrobacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00652997257411519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043204009332066	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Ralstonia"	0.0469939534446568	0.00496376451901122	0.0343220730532124	0.0335210512201663	0.045592210245221	0.0491009223011081	0.238155561185711	0.00194685096855836	0.00833732830314526	0.416606113452502	0.00376832347288691	0.0175008750437522	0.0264053514845675	0.0347277032359905	0.0271085358002101	0.107894263621651	6.466657845991	0.0914196160376126	0.018754688672168	0.0156195087664493	4.26252184041934	0.194569735562041	0.00277015983822267	0.0304893541338483	0.0177466788358179	0.0273267597294651	0.0127997269391586	0.0132583290717276	0.0306133808304575	0.00524714030853185	0.0152164540589891	0.0268057818009361	0.0205109505686091	0.0401431773324859	0.103914097679252	0.49368253702619	0	0.00647668393782383	2.16810354843957	0.13760958828099	0.00961057932572175	0.00296436829311674	0.0107987473453079	0.0339774899129327	0.0533057158957645	0.00508155902230804	0.00398446060364578	0.00402519773783887	0.0086408018664132	0.0147768692739632	0	0	0.00337997701615629	0.00521335661965957	0.0860899509548158	0	0	0.101165274082956	0	0	3.99082925312816	0.00356157065265782
"g__Raoultella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Roseburia"	0.00939879068893136	4.96128263675171	0.00396023919844759	0.0838026280504156	0.0749014882600059	0.648928405547077	0.106409931593615	4.64908011291736	4.84607207620318	1.84889147249269	2.79986434035498	1.47707385369268	0.75401948128154	0.0378847671665351	0.105045576225814	0.539471318108254	0.00330775337390844	0.274258848112838	0.0229223972659832	0.695068140106994	0.738934187536401	0.00176881577783674	4.67879996675808	2.61700289648864	1.89128891593145	6.11208525949036	0.134397132861166	5.37341136807016	0.592786374262496	0.0472242627767867	0.317009459562274	3.15483431964864	0.230178445269947	6.13187033753721	0.0450294423276758	0.00418375031378127	0.0602611315701373	0.239637305699482	0.0418283642785769	1.14304738652758	0.66697420520509	0.583980553743997	0.0971887261077715	0.140157145890848	3.29733928326657	0.437014075918492	0.673373842016137	6.35981242578542	2.87522682104899	8.52132794798542	0.625693502650721	1.35749953763639	0.0777394713715947	1.67870083153038	0.044349368673693	3.7375140570219	2.95426090199526	3.35718835475289	3.46473725431694	3.1567288166882	0.0233154581487526	0.0142462826106313
"g__Ruminococcus"	1.27510260346502	0.342499751811774	0.260055707364725	0.321802091713596	0.0749014882600059	0.302567845531153	0.121611350392703	0.147960673610435	0.00833732830314526	0.702417284309451	0.625541696499228	0.108505425271264	0.384344560497594	0.0441988950276243	0.28125105892718	0.575436072648804	0.231542736173591	0.326498628705759	0.712678169542386	0.505681596313796	1.55430984274898	0.0389139471124082	0.559572287320978	0.439554855429646	0.289017341040462	0.143465488579692	0.0447990442870552	0.329564179782942	2.20416341979294	0.592926854864099	0.57315310288859	0.544363568880549	0.685977346794594	0	0.706615864218912	0.00836750062756255	0.53900234348845	0.563471502590674	0.295122347965515	2.03307069137721	2.61023334486603	0.0859666805003854	0.0683920665202837	0.399235506476959	1.29609040649416	0.802886325524671	0.490088654248431	0.466922937589309	0.0345632074656528	0.100975273372082	1.784613487856	0.617717773256889	0.0101399310484689	0.310194718869744	1.45048523426902	0.502745253687901	1.04158341990996	0.809322192663644	0.275985529407377	0.0369208048735462	0.0194295484572939	1.37832784257858
"g__Saccharibacteria_genera_incertae_sedis"	0.272564929979009	0.0918296436017075	0.125407574617507	0.402252614641995	0.182368840980884	0.116780571959392	0.932353686344059	0.138226418767643	0.104216603789316	0.332638989810912	0.307118363040283	0.56002800140007	0.363807064898486	0.476716653512234	0.10843414320084	0.7516633698975	1.40248743053718	0.153454355491707	0.200050012503126	0.279198719200281	0.273005241700641	0.25470947200849	0.229923266572481	0.177854565780782	0.461413649731265	0.059207979413841	0.0981312398668828	0.257590393393564	1.91751085383502	0.69524609088047	0.284040475767797	0.129904942573767	0.16864559356412	0.227478004884087	1.17076550051957	1.20492009036901	0.33478406427854	1.06541450777202	1.16887040178468	0.679169903451337	1.06293007342483	0.262346593940831	0.165580792628055	0.88341473773625	0.300035029470446	0.309975100360791	0.364578145233589	0.352204802060901	0.142573230795818	0.0689587232784947	0.46849956848724	0.388385426299242	0.415737172987224	0.609962724500169	0.936554314932693	0.102533571475822	1.29198966408269	0.1086589980891	0.227501585052027	0.387668451172236	4.76801119141991	0.525331671267029
"g__Sediminibacterium"	0.0125317209185751	0	0.00132007973281586	0	0	0.00663525977042001	0	0	0.00208433207578631	0.0242212856658431	0	0	0	0	0	0	0.727705742259857	0	0	0	0.029120559114735	0.00884407888918369	0	0.00254077951115402	0	0.00455445995491085	0	0	0.0166982077257041	0	0	0	0	0	0	0.0418375031378127	0	0	0.171961053145261	0.0133170569304184	0.00192211586514435	0	0	0	0.0045690613624941	0	0	0	0	0	0.00308223400320552	0	0	0	0.0313054367108421	0	0	0.0224811720184346	0	0	0.248698220253361	0.00534235597898673
"g__Skermanella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Sphingomonas"	0	0	0	0	0	0.001327051954084	0	0	0	0	0	0	0	0	0	0	0	0	0.00416770859381512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00221950948840306	0	0	0	0	0.0395985318082822	0	0	0	0.0172816037328264	0	0	0	0	0	0	0	0	0	0	0	0	0.00178078532632891
"g__Staphylococcus"	0.00313293022964379	0	0.0422425514501076	0	0	0.0928936367858802	0	0	0	0.0064590095108915	0.00376832347288691	0.0105005250262513	3.83170989320503	0.0820836621941594	0	0	0	0.0130599451482304	0	0.00780975438322465	0.112842166569598	0	0	0.00254077951115402	0	0	0	0	0.00834910386285205	0.00524714030853185	0.00253607567649819	0	0.00227899450762324	0.0100357943331215	0.00346380325597506	0.0962262572169693	0.0100435219283562	0.113341968911917	0	0	0	0.00148218414655837	0.00719916489687196	0.00424718623911659	0	0	0	0.00201259886891944	0	0	0.970903711009739	0	0.00337997701615629	0	0	0	0.00266389621460348	0.00749372400614485	0.00372953418118077	0.059073287797674	0	0.00356157065265782
"g__Stenotrophomonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0376537528240315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Streptococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143859018162201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Streptophyta"	0	0	0	0	0	0.00796231172450401	0	0	0.0104216603789316	0	0	0	0	0.00315706393054459	0	0	0	0	0	0	0	0.00176881577783674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Turicibacter"	0.0939879068893136	0	0.00132007973281586	0	0	0.001327051954084	0	0	0.0166746566062905	1.72132603465259	0	0	0	0	0	0	18.606112728235	0	5.14712011336167	0.00195243859580616	0.00364006988934188	0	0	0	2.65439610587162	0	0	0.00568214103074038	12.7045530446399	0.0236121313883933	0	0.103099160772831	0	0	0	1.07522383064179	0	0	9.16505937303929	0.832316058151149	14.3774266712797	0	0	0	0.374663031724516	0.0660602672900046	0	0	0.0021602004666033	0	0.00308223400320552	0	0	0	7.18720651153084	0.00330753456373619	0	0	0	0	3.12427139193285	0.0427388478318939
"g__unknown_ Acidaminococcaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__unknown_ Acidimicrobiales"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__unknown_ Actinomycetales"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
